case,h,alpha,status,error_message,steps,newton_iterations,residual_norm,max_source_consistency_row_norm,max_blend_mean_closure_row_norm,max_source_free_lower_pair_row_norm,raw_terminal_endpoint_constraint_norm,raw_terminal_endpoint_velocity_constraint_norm,terminal_vs_gauss_position_delta_norm,terminal_vs_gauss_velocity_delta_norm,min_jacobian_rank,raw_jacobian_condition,scaled_jacobian_condition,condition_reduction_raw_to_scaled,raw_linear_residual_norm,scaled_linear_residual_norm,initial_z0_residual_norm,initial_z0_jacobian_rank,initial_z0_jacobian_condition,terminal_z0_update_delta_norm,terminal_velocity_observed_power_h,residual_observed_power_h,alpha_max_terminal_velocity_norm,alpha_max_residual_norm,best_alpha_for_case,global_best_alpha_by_max_terminal_velocity,source_free_lower_pair_rows,external_endpoint_source_removed,endpoint_boundary_source_removed,terminal_row_replacement_used,projection_used,trajectory_h_sweep_present,one_step_h_sweep_present,accepted_h_sweep_present,full_tfe_stage_replacement,blocking_gap,notes
cylindrical_sharp,0.04,2,paper_tfe_lower_pair_source_free_mean_blend_closure_family_partial_not_full_tfe,,1,4,4.5957378734219379e-13,6.6624015663908131e-16,6.4363715402343010e-16,9.2636101621227997e-16,3.7494929543202754e-10,2.5924233282733587e-09,3.1344075178322936e-03,9.1250272067851777e-04,132,9.1660035059117712e+05,7.0407350122181356e+01,1.3118900177604673e+04,7.6370542160825118e-15,5.0153525969676668e-17,5.9415067247857465e-15,20,1.6511184154789674e+01,1.5744060348307107e-01,6.4332493342990906e+00,-1.7631756223781485e+00,2.5924233282733587e-09,5.2953265826182937e-12,0,0,True,True,True,False,False,False,True,False,False,"This is a one-step source-free alpha sweep, not a full trajectory acceptance h-sweep; terminal velocity, smooth order, and full TFE replacement remain unaccepted.","Lower-pair rows are 16 centered acceleration source-consistency equations plus (1-alpha)*mean_acceleration + alpha*mean_velocity closure rows. No endpoint source, terminal-row replacement, or projection is used."
cylindrical_sharp,0.02,-1,paper_tfe_lower_pair_source_free_mean_blend_closure_family_partial_not_full_tfe,,1,4,2.4736188009539911e-12,4.7047035247778170e-16,3.4595556986743500e-16,5.8397569203081547e-16,7.2748047235462856e-13,6.5024631410961022e-12,7.8254180834517139e-04,8.0391092777930083e-05,132,2.5070748971080938e+06,2.5198841942542447e+01,1.0051869809821479e+05,1.7266409371998367e-14,2.8335983989308971e-17,5.9415067247857465e-15,20,1.6511184154789674e+01,2.4982505410121557e-02,6.4886591723041338e+00,-1.7445025564357122e+00,7.2229172809171640e-10,5.5188873160879147e-12,0,0,True,True,True,False,False,False,True,False,False,"This is a one-step source-free alpha sweep, not a full trajectory acceptance h-sweep; terminal velocity, smooth order, and full TFE replacement remain unaccepted.","Lower-pair rows are 16 centered acceleration source-consistency equations plus (1-alpha)*mean_acceleration + alpha*mean_velocity closure rows. No endpoint source, terminal-row replacement, or projection is used."
cylindrical_sharp,0.02,0,paper_tfe_lower_pair_source_free_mean_blend_closure_family_partial_not_full_tfe,,1,4,2.0991592000508745e-12,2.2440537634825507e-16,2.0636351124334985e-16,3.0486664577596246e-16,6.7940502676255345e-13,1.2875549239429499e-12,7.8254180834242976e-04,8.0391092779024057e-05,132,2.5107064509500186e+06,2.3845505698225406e+01,1.1301870044325260e+05,1.5154589549696584e-14,2.8487205350389174e-17,5.9415067247857465e-15,20,1.6511184154789674e+01,2.4982505367707394e-02,7.2769255694611354e+00,-1.0845307522172023e+00,2.3187223050578559e-10,5.3303911481659836e-12,0,0,True,True,True,False,False,False,True,False,False,"This is a one-step source-free alpha sweep, not a full trajectory acceptance h-sweep; terminal velocity, smooth order, and full TFE replacement remain unaccepted.","Lower-pair rows are 16 centered acceleration source-consistency equations plus (1-alpha)*mean_acceleration + alpha*mean_velocity closure rows. No endpoint source, terminal-row replacement, or projection is used."
cylindrical_sharp,0.02,0.25,paper_tfe_lower_pair_source_free_mean_blend_closure_family_partial_not_full_tfe,,1,4,1.7437189329345819e-12,6.2430053922618574e-16,3.6601678804857700e-16,7.2368463602007141e-16,6.4787892848184589e-13,3.5262289250334340e-12,7.8254180834030505e-04,8.0391092779688375e-05,132,2.5670873274733531e+06,2.7422989547584180e+01,9.8181961741709150e+04,8.9631413965618599e-15,3.3651698552117845e-17,5.9415067247857465e-15,20,1.6511184154789674e+01,2.4982505339712982e-02,6.3917237916988014e+00,-1.4451661437188759e+00,3.7275464198510306e-10,4.8334898636362882e-12,0,0,True,True,True,False,False,False,True,False,False,"This is a one-step source-free alpha sweep, not a full trajectory acceptance h-sweep; terminal velocity, smooth order, and full TFE replacement remain unaccepted.","Lower-pair rows are 16 centered acceleration source-consistency equations plus (1-alpha)*mean_acceleration + alpha*mean_velocity closure rows. No endpoint source, terminal-row replacement, or projection is used."
cylindrical_sharp,0.02,0.5,paper_tfe_lower_pair_source_free_mean_blend_closure_family_partial_not_full_tfe,,1,4,2.4821952097454709e-12,5.9334801012115230e-16,1.3644755970755570e-16,6.0883478683866122e-16,5.8793262664034803e-13,1.1031462450258629e-11,7.8254180833658288e-04,8.0391092781048439e-05,132,3.9128125289675435e+06,5.0661996303324159e+01,7.7519479142981902e+04,1.1281802923855372e-14,2.9545043101489122e-17,5.9415067247857465e-15,20,1.6511184154789674e+01,2.4982505284371487e-02,6.3503057802222447e+00,-2.8716886725248802e-01,1.0943198427932098e-09,2.4821952097454709e-12,0,0,True,True,True,False,False,False,True,False,False,"This is a one-step source-free alpha sweep, not a full trajectory acceptance h-sweep; terminal velocity, smooth order, and full TFE replacement remain unaccepted.","Lower-pair rows are 16 centered acceleration source-consistency equations plus (1-alpha)*mean_acceleration + alpha*mean_velocity closure rows. No endpoint source, terminal-row replacement, or projection is used."
cylindrical_sharp,0.02,0.75,paper_tfe_lower_pair_source_free_mean_blend_closure_family_partial_not_full_tfe,,1,4,1.3725355600316074e-12,8.1861667010660261e-16,1.7347888031194879e-17,8.1880046519012507e-16,4.2810560669357426e-13,3.3221005452146081e-11,7.8254180832551827e-04,8.0391092784883628e-05,132,8.1882915875407672e+06,1.3040018238358314e+02,6.2873503030211526e+04,1.8238731654508330e-14,3.0672054680979628e-17,5.9415067247857465e-15,20,1.6511184154789674e+01,2.4982505123395810e-02,6.3399173824778954e+00,-1.4911140608135836e+00,3.2493566970607136e-09,6.3216650680079962e-12,0,0,True,True,True,False,False,False,True,False,False,"This is a one-step source-free alpha sweep, not a full trajectory acceptance h-sweep; terminal velocity, smooth order, and full TFE replacement remain unaccepted.","Lower-pair rows are 16 centered acceleration source-consistency equations plus (1-alpha)*mean_acceleration + alpha*mean_velocity closure rows. No endpoint source, terminal-row replacement, or projection is used."
cylindrical_sharp,0.02,1,paper_tfe_lower_pair_source_free_mean_blend_closure_family_partial_not_full_tfe,,1,4,4.6005472968252007e-12,3.5521610365307615e-16,5.1060004071300158e-18,3.5525279947472695e-16,8.3713345548076955e-12,9.8645313360859540e-10,7.8254180785022637e-04,8.0391092954872732e-05,132,1.9642914668294433e+08,3.6468543355888164e+03,5.4003356345592983e+04,1.2556731921059111e-14,2.6691007448141245e-17,5.9415067247857465e-15,20,1.6511184154789674e+01,2.4982498220939241e-02,5.3872694718905638e+00,-1.7401081097643780e+00,5.0291251797214189e-08,8.0269026253398500e-12,0,0,True,True,True,False,False,False,True,False,False,"This is a one-step source-free alpha sweep, not a full trajectory acceptance h-sweep; terminal velocity, smooth order, and full TFE replacement remain unaccepted.","Lower-pair rows are 16 centered acceleration source-consistency equations plus (1-alpha)*mean_acceleration + alpha*mean_velocity closure rows. No endpoint source, terminal-row replacement, or projection is used."
cylindrical_sharp,0.02,2,paper_tfe_lower_pair_source_free_mean_blend_closure_family_partial_not_full_tfe,,1,4,1.1129718026972016e-12,1.5230808780840808e-15,3.8804553449245821e-16,1.5717362049736310e-15,8.7852216955365556e-13,2.4419884444698326e-11,7.8254180835435870e-04,8.0391092774756407e-05,132,3.5642378900339366e+06,8.8170823987898473e+01,4.0478728139862535e+04,1.5680833840042041e-14,2.0547031575480845e-17,5.9415067247857465e-15,20,1.6511184154789674e+01,2.4982505540424266e-02,6.4332493342990906e+00,-1.7631756223781485e+00,2.5924233282733587e-09,5.2953265826182937e-12,0,0,True,True,True,False,False,False,True,False,False,"This is a one-step source-free alpha sweep, not a full trajectory acceptance h-sweep; terminal velocity, smooth order, and full TFE replacement remain unaccepted.","Lower-pair rows are 16 centered acceleration source-consistency equations plus (1-alpha)*mean_acceleration + alpha*mean_velocity closure rows. No endpoint source, terminal-row replacement, or projection is used."
cylindrical_sharp,0.01,-1,paper_tfe_lower_pair_source_free_mean_blend_closure_family_partial_not_full_tfe,,1,4,5.5188873160879147e-12,1.7054194238525501e-16,2.7453735101171895e-16,3.2319546904786183e-16,1.5872187554852009e-15,8.9567521409724814e-14,1.9555152963385148e-04,1.7898374456154249e-05,132,1.0022801811817290e+07,3.1330268405435543e+01,3.2240092049040529e+05,3.2846976419141989e-14,1.6517109529411638e-17,5.9415067247857465e-15,20,1.6511184154789674e+01,1.1000392844578976e-02,6.4886591723041338e+00,-1.7445025564357122e+00,7.2229172809171640e-10,5.5188873160879147e-12,0,0,True,True,True,False,False,False,True,False,False,"This is a one-step source-free alpha sweep, not a full trajectory acceptance h-sweep; terminal velocity, smooth order, and full TFE replacement remain unaccepted.","Lower-pair rows are 16 centered acceleration source-consistency equations plus (1-alpha)*mean_acceleration + alpha*mean_velocity closure rows. No endpoint source, terminal-row replacement, or projection is used."
cylindrical_sharp,0.01,0,paper_tfe_lower_pair_source_free_mean_blend_closure_family_partial_not_full_tfe,,1,4,5.3303911481659836e-12,3.6119300048452558e-16,1.1883448378067257e-16,3.8023942212037065e-16,1.4812426982073928e-15,9.6405762627465605e-15,1.9555152963373411e-04,1.7898374456158288e-05,132,1.0035855682416430e+07,2.7055602494105834e+01,3.7889744311796385e+05,2.2887831681595711e-14,2.1497261763381696e-17,5.9415067247857465e-15,20,1.6511184154789674e+01,1.1000392846124101e-02,7.2769255694611354e+00,-1.0845307522172023e+00,2.3187223050578559e-10,5.3303911481659836e-12,0,0,True,True,True,False,False,False,True,False,False,"This is a one-step source-free alpha sweep, not a full trajectory acceptance h-sweep; terminal velocity, smooth order, and full TFE replacement remain unaccepted.","Lower-pair rows are 16 centered acceleration source-consistency equations plus (1-alpha)*mean_acceleration + alpha*mean_velocity closure rows. No endpoint source, terminal-row replacement, or projection is used."
cylindrical_sharp,0.01,0.25,paper_tfe_lower_pair_source_free_mean_blend_closure_family_partial_not_full_tfe,,1,4,4.8334898636362882e-12,2.4711621907608192e-16,9.6509321261301111e-17,2.6529318653289068e-16,1.3205317590975166e-15,5.2871531421883047e-14,1.9555152963376528e-04,1.7898374456119599e-05,132,1.0310225495214820e+07,3.1455621441031518e+01,3.3264076360981981e+05,4.6659941521560245e-14,2.6244734046807683e-17,5.9415067247857465e-15,20,1.6511184154789674e+01,1.1000392847149983e-02,6.3917237916988014e+00,-1.4451661437188759e+00,3.7275464198510306e-10,4.8334898636362882e-12,0,0,True,True,True,False,False,False,True,False,False,"This is a one-step source-free alpha sweep, not a full trajectory acceptance h-sweep; terminal velocity, smooth order, and full TFE replacement remain unaccepted.","Lower-pair rows are 16 centered acceleration source-consistency equations plus (1-alpha)*mean_acceleration + alpha*mean_velocity closure rows. No endpoint source, terminal-row replacement, or projection is used."
cylindrical_sharp,0.01,0.5,paper_tfe_lower_pair_source_free_mean_blend_closure_family_partial_not_full_tfe,,1,4,2.0588781476510380e-12,4.6131515123518446e-16,2.2259908926338577e-16,5.1221286912769957e-16,9.9649630835277658e-16,1.6439145191133346e-13,1.9555152963370869e-04,1.7898374456104989e-05,132,1.5798828201542394e+07,6.2372030285156612e+01,2.5329988665291568e+05,1.1590402673535893e-14,2.4459128184248074e-17,5.9415067247857465e-15,20,1.6511184154789674e+01,1.1000392849187898e-02,6.3503057802222447e+00,-2.8716886725248802e-01,1.0943198427932098e-09,2.4821952097454709e-12,0,0,True,True,True,False,False,False,True,False,False,"This is a one-step source-free alpha sweep, not a full trajectory acceptance h-sweep; terminal velocity, smooth order, and full TFE replacement remain unaccepted.","Lower-pair rows are 16 centered acceleration source-consistency equations plus (1-alpha)*mean_acceleration + alpha*mean_velocity closure rows. No endpoint source, terminal-row replacement, or projection is used."
cylindrical_sharp,0.01,0.75,paper_tfe_lower_pair_source_free_mean_blend_closure_family_partial_not_full_tfe,,1,4,6.3216650680079962e-12,4.2515783688318338e-16,8.6720917931054937e-17,4.3391209232976249e-16,1.5202837332763837e-15,4.9520701043851229e-13,1.9555152963371411e-04,1.7898374455920454e-05,132,3.3393819095396440e+07,1.6538068010751232e+02,2.0207523218098682e+05,1.1862188959135107e-14,3.6016467755598414e-17,5.9415067247857465e-15,20,1.6511184154789674e+01,1.1000392855208777e-02,6.3399173824778954e+00,-1.4911140608135836e+00,3.2493566970607136e-09,6.3216650680079962e-12,0,0,True,True,True,False,False,False,True,False,False,"This is a one-step source-free alpha sweep, not a full trajectory acceptance h-sweep; terminal velocity, smooth order, and full TFE replacement remain unaccepted.","Lower-pair rows are 16 centered acceleration source-consistency equations plus (1-alpha)*mean_acceleration + alpha*mean_velocity closure rows. No endpoint source, terminal-row replacement, or projection is used."
cylindrical_sharp,0.01,1,paper_tfe_lower_pair_source_free_mean_blend_closure_family_partial_not_full_tfe,,1,4,8.0269026253398500e-12,4.4574646527197167e-16,2.9933510945737219e-18,4.4575651588421290e-16,1.2945863217827989e-13,2.8709989537537473e-11,1.9555152962595607e-04,1.7898374445396897e-05,132,1.5717322252302480e+09,9.1417460210522040e+03,1.7215780468140557e+05,2.5985600171157508e-14,3.4289057658970931e-17,5.9415067247857465e-15,20,1.6511184154789674e+01,1.1000393368565257e-02,5.3872694718905638e+00,-1.7401081097643780e+00,5.0291251797214189e-08,8.0269026253398500e-12,0,0,True,True,True,False,False,False,True,False,False,"This is a one-step source-free alpha sweep, not a full trajectory acceptance h-sweep; terminal velocity, smooth order, and full TFE replacement remain unaccepted.","Lower-pair rows are 16 centered acceleration source-consistency equations plus (1-alpha)*mean_acceleration + alpha*mean_velocity closure rows. No endpoint source, terminal-row replacement, or projection is used."
cylindrical_sharp,0.01,2,paper_tfe_lower_pair_source_free_mean_blend_closure_family_partial_not_full_tfe,,1,4,5.2953265826182937e-12,1.9434381687547773e-16,1.9018787628014100e-16,2.7192084775110467e-16,2.9012277390620129e-15,3.4713937917611227e-13,1.9555152963389102e-04,1.7898374456227477e-05,132,1.3988841057688154e+07,1.0952265789805541e+02,1.2772591705211721e+05,1.6498576121976182e-14,2.3905612004491888e-17,5.9415067247857465e-15,20,1.6511184154789674e+01,1.1000392839887510e-02,6.4332493342990906e+00,-1.7631756223781485e+00,2.5924233282733587e-09,5.2953265826182937e-12,0,0,True,True,True,False,False,False,True,False,False,"This is a one-step source-free alpha sweep, not a full trajectory acceptance h-sweep; terminal velocity, smooth order, and full TFE replacement remain unaccepted.","Lower-pair rows are 16 centered acceleration source-consistency equations plus (1-alpha)*mean_acceleration + alpha*mean_velocity closure rows. No endpoint source, terminal-row replacement, or projection is used."
