case,h,candidate_basis,status,error_message,candidate_kind,fit_scope,feature_family,feature_scope,active_stage_rows,training_sample_count,basis_row_count,compression_row_count,source_consistency_rows,velocity_stage_rows,active_velocity_rows,nonlinear_feature_rows,nonlinear_feature_rank,nonlinear_feature_condition,finite_difference_eps,finite_difference_direction_count,source_row_second_differential_used,all_row_second_differential_used,uses_final_stage_velocity_feature,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,basis_condition,target_jacobian_norm,oracle_correction_norm,nonlinear_projected_correction_norm,nonlinear_correction_residual_norm,nonlinear_correction_relative_residual,max_nonlinear_row_relative_residual,projection_residual_norm,projection_relative_residual,max_row_relative_residual,min_row_relative_residual,value_residual_norm,value_level_balance_ok,meaningful_nonfinal_energy,target_jacobian_used_for_capacity_fit,target_direction_oracle_used_for_formula,endpoint_boundary_source_removed,target_terminal_boundary_row_used,terminal_row_replacement_used,projection_used,accepted_h_sweep_present,full_tfe_stage_replacement,nonlinear_capacity_spans_target,blocking_gap,next_repair_target,notes
cylindrical_smooth,0.02,case_local_nonlinear_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,case_local_nonlinear_capacity_nonfinal_stage_scalar_value_fit,case_local_nonlinear_capacity_oracle_fit,active_plus_second_diff_source_rows_perp,active non-final velocity plus source-row second differential,"0,1",1,24,8,16,24,16,272,54,6.8815015184099189e+04,1.0000000000000001e-05,16,True,False,False,8,132,24,28,4,2.0637615854634632e+03,2.6042001459760067e-01,2.5971476305788754e-01,1.8471173437787136e-01,1.8257418583505539e-01,7.0297962151023974e-01,9.9256681659545543e-01,1.8257418583505539e-01,7.0107586053694004e-01,9.9229799549028819e-01,2.9409328500632612e-14,5.2364152976339945e-18,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_smooth,0.02,case_local_nonlinear_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,case_local_nonlinear_capacity_nonfinal_stage_scalar_value_fit,case_local_nonlinear_capacity_oracle_fit,source_active_plus_second_diff_source_rows_raw,source consistency and active rows plus raw source-row second differential,"0,1",1,24,8,16,24,16,288,70,5.9973609896921029e+05,1.0000000000000001e-05,16,True,False,False,8,132,24,28,4,2.0637615854630812e+03,2.6042001459760067e-01,2.5971476305788754e-01,1.8471173437787308e-01,1.8257418583505539e-01,7.0297962151023974e-01,9.9256681659545543e-01,1.8257418583505539e-01,7.0107586053694004e-01,9.9229799549028819e-01,4.4272569507106758e-14,5.2364152976339945e-18,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_smooth,0.02,case_local_nonlinear_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,case_local_nonlinear_capacity_nonfinal_stage_scalar_value_fit,case_local_nonlinear_capacity_oracle_fit,second_diff_all_rows_perp_along_active_velocity,all source-free lower-pair row second differential along active non-final velocity rows,"0,1",1,24,8,16,24,16,384,46,5.2366930830105426e+04,1.0000000000000001e-05,16,True,True,False,8,132,24,28,4,2.0637615854236615e+03,2.6042001459760067e-01,2.5971476305788754e-01,1.8471173437787070e-01,1.8257418583505580e-01,7.0297962151024140e-01,9.9256681659545776e-01,1.8257418583505580e-01,7.0107586053694171e-01,9.9229799549029063e-01,2.4581247519181759e-14,5.2364152976339945e-18,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_smooth,0.02,case_local_nonlinear_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,case_local_nonlinear_capacity_nonfinal_stage_scalar_value_fit,case_local_nonlinear_capacity_oracle_fit,second_diff_source_rows_perp_along_source_rows,source-row second differential along source-consistency rows,"0,1",1,24,8,16,24,16,256,46,7.4671123051470177e+03,1.0000000000000001e-05,16,True,False,False,8,132,24,28,4,2.0637615854258320e+03,2.6042001459760067e-01,2.5971476305788754e-01,1.8471173437787083e-01,1.8257418583505580e-01,7.0297962151024140e-01,9.9256681659545776e-01,1.8257418583505580e-01,7.0107586053694171e-01,9.9229799549029063e-01,7.6477492149847795e-15,5.2364152976339945e-18,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_smooth,0.02,case_local_nonlinear_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,case_local_nonlinear_capacity_nonfinal_stage_scalar_value_fit,case_local_nonlinear_capacity_oracle_fit,source_active_plus_second_diff_source_rows_perp_along_source_active,source and active rows plus source-row second differential along source/active rows,"0,1",1,24,8,16,24,16,544,70,2.9806149488096962e+03,1.0000000000000001e-05,32,True,False,False,8,132,24,28,4,2.0637615854627807e+03,2.6042001459760067e-01,2.5971476305788754e-01,1.8471173437787142e-01,1.8257418583505539e-01,7.0297962151023974e-01,9.9256681659545543e-01,1.8257418583505539e-01,7.0107586053694004e-01,9.9229799549028819e-01,6.5754787203919230e-15,5.2364152976339945e-18,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_smooth,0.02,universal_nonlinear_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,universal_nonlinear_capacity_nonfinal_stage_scalar_value_fit,all_case_h_nonlinear_capacity_oracle_fit,second_diff_source_rows_perp_along_active_velocity,source-row second differential along active non-final velocity rows,"0,1",6,24,8,16,24,16,256,46,6.7559381098455444e+04,1.0000000000000001e-05,16,True,False,False,8,132,24,28,4,2.0637615854642640e+03,2.6042001459760067e-01,2.5971476306639779e-01,1.8471173438983701e-01,1.8257418583505539e-01,7.0297962148720472e-01,9.9256681659216806e-01,1.8257418583505539e-01,7.0107586053694004e-01,9.9229799549028819e-01,2.2085129764161999e-14,5.6547069701932444e-18,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_smooth,0.02,universal_nonlinear_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,universal_nonlinear_capacity_nonfinal_stage_scalar_value_fit,all_case_h_nonlinear_capacity_oracle_fit,active_plus_second_diff_source_rows_perp,active non-final velocity plus source-row second differential,"0,1",6,24,8,16,24,16,272,54,6.8815015184099189e+04,1.0000000000000001e-05,16,True,False,False,8,132,24,28,4,2.0637615854634237e+03,2.6042001459760067e-01,2.5971476306639779e-01,1.8471173438983732e-01,1.8257418583505539e-01,7.0297962148720472e-01,9.9256681659216806e-01,1.8257418583505539e-01,7.0107586053694004e-01,9.9229799549028819e-01,3.4024617415624979e-14,5.6547069701932444e-18,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_smooth,0.02,universal_nonlinear_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,universal_nonlinear_capacity_nonfinal_stage_scalar_value_fit,all_case_h_nonlinear_capacity_oracle_fit,source_active_plus_second_diff_source_rows_raw,source consistency and active rows plus raw source-row second differential,"0,1",6,24,8,16,24,16,288,70,5.9973609896921029e+05,1.0000000000000001e-05,16,True,False,False,8,132,24,28,4,2.0637615854643045e+03,2.6042001459760067e-01,2.5971476306639779e-01,1.8471173438983915e-01,1.8257418583505539e-01,7.0297962148720472e-01,9.9256681659216806e-01,1.8257418583505539e-01,7.0107586053694004e-01,9.9229799549028819e-01,4.2101814716232142e-14,5.6547069701932444e-18,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_smooth,0.02,universal_nonlinear_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,universal_nonlinear_capacity_nonfinal_stage_scalar_value_fit,all_case_h_nonlinear_capacity_oracle_fit,second_diff_all_rows_perp_along_active_velocity,all source-free lower-pair row second differential along active non-final velocity rows,"0,1",6,24,8,16,24,16,384,46,5.2366930830105426e+04,1.0000000000000001e-05,16,True,True,False,8,132,24,28,4,2.0637615854608234e+03,2.6042001459760067e-01,2.5971476306639779e-01,1.8471173438983718e-01,1.8257418583505539e-01,7.0297962148720472e-01,9.9256681659216806e-01,1.8257418583505539e-01,7.0107586053694004e-01,9.9229799549028819e-01,2.0728807036375787e-14,5.6547069701932444e-18,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_smooth,0.02,universal_nonlinear_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,universal_nonlinear_capacity_nonfinal_stage_scalar_value_fit,all_case_h_nonlinear_capacity_oracle_fit,second_diff_source_rows_perp_along_source_rows,source-row second differential along source-consistency rows,"0,1",6,24,8,16,24,16,256,46,7.4671123051470177e+03,1.0000000000000001e-05,16,True,False,False,8,132,24,28,4,2.0637615854623355e+03,2.6042001459760067e-01,2.5971476306639779e-01,1.8471173438983760e-01,1.8257418583505539e-01,7.0297962148720472e-01,9.9256681659216806e-01,1.8257418583505539e-01,7.0107586053694004e-01,9.9229799549028819e-01,7.8406652217935034e-15,5.6547069701932444e-18,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_smooth,0.02,universal_nonlinear_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,universal_nonlinear_capacity_nonfinal_stage_scalar_value_fit,all_case_h_nonlinear_capacity_oracle_fit,source_active_plus_second_diff_source_rows_perp_along_source_active,source and active rows plus source-row second differential along source/active rows,"0,1",6,24,8,16,24,16,544,70,2.9806149488096962e+03,1.0000000000000001e-05,32,True,False,False,8,132,24,28,4,2.0637615854630817e+03,2.6042001459760067e-01,2.5971476306639779e-01,1.8471173438983743e-01,1.8257418583505539e-01,7.0297962148720472e-01,9.9256681659216806e-01,1.8257418583505539e-01,7.0107586053694004e-01,9.9229799549028819e-01,6.3460234247106852e-15,5.6547069701932444e-18,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_smooth,0.02,case_local_nonlinear_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,case_local_nonlinear_capacity_nonfinal_component_diagonal_value_fit,case_local_nonlinear_capacity_oracle_fit,second_diff_source_rows_perp_along_active_velocity,source-row second differential along active non-final velocity rows,"0,1",1,24,8,16,24,16,256,46,6.7559381098455444e+04,1.0000000000000001e-05,16,True,False,False,8,132,24,28,4,2.0637615973385641e+03,2.6042001459760067e-01,2.5976201820512657e-01,1.8477817178624473e-01,1.8257418583505544e-01,7.0285173751184005e-01,9.9256681660017532e-01,1.8257418583505544e-01,7.0107586053694027e-01,9.9229799549028952e-01,2.0471064402168889e-14,8.6140718810505691e-34,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_smooth,0.02,case_local_nonlinear_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,case_local_nonlinear_capacity_nonfinal_component_diagonal_value_fit,case_local_nonlinear_capacity_oracle_fit,active_plus_second_diff_source_rows_perp,active non-final velocity plus source-row second differential,"0,1",1,24,8,16,24,16,272,54,6.8815015184099189e+04,1.0000000000000001e-05,16,True,False,False,8,132,24,28,4,2.0637615973404722e+03,2.6042001459760067e-01,2.5976201820512657e-01,1.8477817178624514e-01,1.8257418583505539e-01,7.0285173751183982e-01,9.9256681660017398e-01,1.8257418583505539e-01,7.0107586053694004e-01,9.9229799549028819e-01,4.3038192787248211e-14,8.6140718810505691e-34,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_smooth,0.02,case_local_nonlinear_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,case_local_nonlinear_capacity_nonfinal_component_diagonal_value_fit,case_local_nonlinear_capacity_oracle_fit,source_active_plus_second_diff_source_rows_raw,source consistency and active rows plus raw source-row second differential,"0,1",1,24,8,16,24,16,288,70,5.9973609896921029e+05,1.0000000000000001e-05,16,True,False,False,8,132,24,28,4,2.0637615973409238e+03,2.6042001459760067e-01,2.5976201820512657e-01,1.8477817178624681e-01,1.8257418583505539e-01,7.0285173751183982e-01,9.9256681660017398e-01,1.8257418583505539e-01,7.0107586053694004e-01,9.9229799549028819e-01,4.8033915202733447e-14,8.6140718810505691e-34,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_smooth,0.02,case_local_nonlinear_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,case_local_nonlinear_capacity_nonfinal_component_diagonal_value_fit,case_local_nonlinear_capacity_oracle_fit,second_diff_all_rows_perp_along_active_velocity,all source-free lower-pair row second differential along active non-final velocity rows,"0,1",1,24,8,16,24,16,384,46,5.2366930830105426e+04,1.0000000000000001e-05,16,True,True,False,8,132,24,28,4,2.0637615973390766e+03,2.6042001459760067e-01,2.5976201820512657e-01,1.8477817178624503e-01,1.8257418583505544e-01,7.0285173751184005e-01,9.9256681660017532e-01,1.8257418583505544e-01,7.0107586053694027e-01,9.9229799549028952e-01,1.9509331177149364e-14,8.6140718810505691e-34,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_smooth,0.02,case_local_nonlinear_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,case_local_nonlinear_capacity_nonfinal_component_diagonal_value_fit,case_local_nonlinear_capacity_oracle_fit,second_diff_source_rows_perp_along_source_rows,source-row second differential along source-consistency rows,"0,1",1,24,8,16,24,16,256,46,7.4671123051470177e+03,1.0000000000000001e-05,16,True,False,False,8,132,24,28,4,2.0637615973386123e+03,2.6042001459760067e-01,2.5976201820512657e-01,1.8477817178624506e-01,1.8257418583505544e-01,7.0285173751184005e-01,9.9256681660017532e-01,1.8257418583505544e-01,7.0107586053694027e-01,9.9229799549028952e-01,5.9877646014979885e-15,8.6140718810505691e-34,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_smooth,0.02,case_local_nonlinear_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,case_local_nonlinear_capacity_nonfinal_component_diagonal_value_fit,case_local_nonlinear_capacity_oracle_fit,source_active_plus_second_diff_source_rows_perp_along_source_active,source and active rows plus source-row second differential along source/active rows,"0,1",1,24,8,16,24,16,544,70,2.9806149488096962e+03,1.0000000000000001e-05,32,True,False,False,8,132,24,28,4,2.0637615973409161e+03,2.6042001459760067e-01,2.5976201820512657e-01,1.8477817178624531e-01,1.8257418583505539e-01,7.0285173751183982e-01,9.9256681660017398e-01,1.8257418583505539e-01,7.0107586053694004e-01,9.9229799549028819e-01,7.1205250823694532e-15,8.6140718810505691e-34,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_smooth,0.02,universal_nonlinear_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,universal_nonlinear_capacity_nonfinal_component_diagonal_value_fit,all_case_h_nonlinear_capacity_oracle_fit,second_diff_source_rows_perp_along_active_velocity,source-row second differential along active non-final velocity rows,"0,1",6,24,8,16,24,16,256,46,6.7559381098455444e+04,1.0000000000000001e-05,16,True,False,False,8,132,24,28,4,2.0637616185754418e+03,2.6042001459760067e-01,2.6003035716321488e-01,1.8515521411263458e-01,1.8257418583505555e-01,7.0212642795571012e-01,9.9256681659208112e-01,1.8257418583505555e-01,7.0107586053694071e-01,9.9229799549028819e-01,2.0537282622966392e-14,5.6396941262862447e-18,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_smooth,0.02,universal_nonlinear_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,universal_nonlinear_capacity_nonfinal_component_diagonal_value_fit,all_case_h_nonlinear_capacity_oracle_fit,active_plus_second_diff_source_rows_perp,active non-final velocity plus source-row second differential,"0,1",6,24,8,16,24,16,272,54,6.8815015184099189e+04,1.0000000000000001e-05,16,True,False,False,8,132,24,28,4,2.0637616185905645e+03,2.6042001459760067e-01,2.6003035716321488e-01,1.8515521411263505e-01,1.8257418583505539e-01,7.0212642795570945e-01,9.9256681659208112e-01,1.8257418583505539e-01,7.0107586053694004e-01,9.9229799549028819e-01,3.6232635393977665e-14,5.6396941262862447e-18,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_smooth,0.02,universal_nonlinear_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,universal_nonlinear_capacity_nonfinal_component_diagonal_value_fit,all_case_h_nonlinear_capacity_oracle_fit,source_active_plus_second_diff_source_rows_raw,source consistency and active rows plus raw source-row second differential,"0,1",6,24,8,16,24,16,288,70,5.9973609896921029e+05,1.0000000000000001e-05,16,True,False,False,8,132,24,28,4,2.0637616185916736e+03,2.6042001459760067e-01,2.6003035716321488e-01,1.8515521411263661e-01,1.8257418583505539e-01,7.0212642795570945e-01,9.9256681659208112e-01,1.8257418583505539e-01,7.0107586053694004e-01,9.9229799549028819e-01,5.5080971025523442e-14,5.6396941262862447e-18,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_smooth,0.02,universal_nonlinear_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,universal_nonlinear_capacity_nonfinal_component_diagonal_value_fit,all_case_h_nonlinear_capacity_oracle_fit,second_diff_all_rows_perp_along_active_velocity,all source-free lower-pair row second differential along active non-final velocity rows,"0,1",6,24,8,16,24,16,384,46,5.2366930830105426e+04,1.0000000000000001e-05,16,True,True,False,8,132,24,28,4,2.0637616185784441e+03,2.6042001459760067e-01,2.6003035716321488e-01,1.8515521411263469e-01,1.8257418583505555e-01,7.0212642795571012e-01,9.9256681659208112e-01,1.8257418583505555e-01,7.0107586053694071e-01,9.9229799549028819e-01,2.3388560754289397e-14,5.6396941262862447e-18,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_smooth,0.02,universal_nonlinear_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,universal_nonlinear_capacity_nonfinal_component_diagonal_value_fit,all_case_h_nonlinear_capacity_oracle_fit,second_diff_source_rows_perp_along_source_rows,source-row second differential along source-consistency rows,"0,1",6,24,8,16,24,16,256,46,7.4671123051470177e+03,1.0000000000000001e-05,16,True,False,False,8,132,24,28,4,2.0637616185774673e+03,2.6042001459760067e-01,2.6003035716321488e-01,1.8515521411263500e-01,1.8257418583505555e-01,7.0212642795571012e-01,9.9256681659208112e-01,1.8257418583505555e-01,7.0107586053694071e-01,9.9229799549028819e-01,7.1308970073730819e-15,5.6396941262862447e-18,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_smooth,0.02,universal_nonlinear_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,universal_nonlinear_capacity_nonfinal_component_diagonal_value_fit,all_case_h_nonlinear_capacity_oracle_fit,source_active_plus_second_diff_source_rows_perp_along_source_active,source and active rows plus source-row second differential along source/active rows,"0,1",6,24,8,16,24,16,544,70,2.9806149488096962e+03,1.0000000000000001e-05,32,True,False,False,8,132,24,28,4,2.0637616185908255e+03,2.6042001459760067e-01,2.6003035716321488e-01,1.8515521411263514e-01,1.8257418583505539e-01,7.0212642795570945e-01,9.9256681659208112e-01,1.8257418583505539e-01,7.0107586053694004e-01,9.9229799549028819e-01,8.5991582847733731e-15,5.6396941262862447e-18,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_smooth,0.02,case_local_nonlinear_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,case_local_nonlinear_capacity_nonfinal_full_component_value_fit,case_local_nonlinear_capacity_oracle_fit,second_diff_source_rows_perp_along_active_velocity,source-row second differential along active non-final velocity rows,"0,1",1,24,8,16,24,16,256,46,6.7559381098455444e+04,1.0000000000000001e-05,16,True,False,False,8,132,24,29,5,2.0637615854623427e+03,2.6042001459760067e-01,2.5971476306666380e-01,1.8471173439021085e-01,1.8257418583505539e-01,7.0297962148648474e-01,9.9256681659154733e-01,1.8257418583505539e-01,7.0107586053694004e-01,9.9229799549028819e-01,9.4469595378298985e-11,3.8518598887744717e-34,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
