case,history_mode,h,dictionary_group,coefficient_law,status,error_message,bootstrap_step_count,newton_converged,residual_norm,min_jacobian_rank,raw_terminal_endpoint_velocity_constraint_norm,history_source_norm,source_curvature_norm,candidate_formula_count,selected_formula_count,selected_laws,gain_values,basis_row_count,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,projection_residual_norm,projection_relative_residual,max_row_relative_residual,min_row_relative_residual,missing_direction_rank,missing_direction_dominant_variable_family,missing_direction_dominant_variable_fraction,missing_direction_stage0_fraction,missing_direction_stage1_fraction,missing_direction_stage2_fraction,coefficient_law_spans_terminal_bridge,coefficient_l1_norm,coefficient_l2_norm,max_abs_coefficient,coefficient_min,coefficient_max,coefficient_law_present,coefficient_law_is_bounded,coefficient_derivative_included,coefficient_law_uses_closure_value_norms,candidate_jacobian_used_for_coefficient,target_jacobian_used_for_formula,target_direction_oracle_used,target_bridge_used_for_scoring_only,accepted_h_sweep_present,full_tfe_stage_replacement,blocking_gap,next_repair_target
cylindrical_smooth,zero_initial,0.04,combined_matrix_dictionary,inverse_closure_delta_norm_weights,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,0,True,6.736947567718541e-13,132,2.3374864007605686e-10,0.0,8.056654275011763e-15,24,24,stage2_velocity_column_broadcast_feature@1e+08;stage2_velocity_column_broadcast_feature@1e+12;stage2_velocity_shifted_column_broadcast_feature@1e+08;stage2_velocity_shifted_column_broadcast_feature@1e+12;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_symmetric_broadcast_feature@1e+08;stage2_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_row_broadcast_feature@1e+08;stage2_translation_velocity_row_broadcast_feature@1e+12;stage2_translation_velocity_column_broadcast_feature@1e+08;stage2_translation_velocity_column_broadcast_feature@1e+12;stage2_translation_velocity_symmetric_broadcast_feature@1e+08;stage2_translation_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_translation_to_angular_cross_feature@1e+08;stage2_velocity_translation_to_angular_cross_feature@1e+12;stage2_velocity_angular_to_translation_cross_feature@1e+08;stage2_velocity_angular_to_translation_cross_feature@1e+12;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+08;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+12;stage2_velocity_local_pair_cross_feature@1e+08;stage2_velocity_local_pair_cross_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.36153016212658645,0.9737587913457444,0.9993982495083162,0.920790289126307,8,translation_velocity_v,0.5100581687131566,5.346502364707283e-10,5.306944695472698e-10,0.9999999989346554,False,1.0,0.31052565784109015,0.1198018963168738,7.799800004374094e-07,0.1198018963168738,True,True,False,True,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,zero_initial,0.04,combined_all_target_free_dictionary,uniform_average,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,0,True,6.736947567718541e-13,132,2.3374864007605686e-10,0.0,8.056654275011763e-15,28,28,curvature_plus_history_delta@1e+08;curvature_plus_history_delta@1e+12;normalized_curvature_plus_history_delta@1e+08;normalized_curvature_plus_history_delta@1e+12;stage2_velocity_column_broadcast_feature@1e+08;stage2_velocity_column_broadcast_feature@1e+12;stage2_velocity_shifted_column_broadcast_feature@1e+08;stage2_velocity_shifted_column_broadcast_feature@1e+12;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_symmetric_broadcast_feature@1e+08;stage2_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_row_broadcast_feature@1e+08;stage2_translation_velocity_row_broadcast_feature@1e+12;stage2_translation_velocity_column_broadcast_feature@1e+08;stage2_translation_velocity_column_broadcast_feature@1e+12;stage2_translation_velocity_symmetric_broadcast_feature@1e+08;stage2_translation_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_translation_to_angular_cross_feature@1e+08;stage2_velocity_translation_to_angular_cross_feature@1e+12;stage2_velocity_angular_to_translation_cross_feature@1e+08;stage2_velocity_angular_to_translation_cross_feature@1e+12;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+08;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+12;stage2_velocity_local_pair_cross_feature@1e+08;stage2_velocity_local_pair_cross_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.35541764862986686,0.957295120044742,0.9877078316067692,0.9103332001078591,8,translation_velocity_v,0.49416799704345266,0.009224879837645021,0.009187869441016086,0.981587250721339,False,0.9999999999999999,0.18898223650461365,0.03571428571428571,0.03571428571428571,0.03571428571428571,True,True,False,False,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,zero_initial,0.04,combined_all_target_free_dictionary,max_closure_delta_selector,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,0,True,6.736947567718541e-13,132,2.3374864007605686e-10,0.0,8.056654275011763e-15,28,1,stage2_velocity_diagonal_plus_row_broadcast_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.3227006385469141,0.8691739076750044,0.9515369144693698,0.6821450966388758,8,translation_velocity_v,0.5233718415732629,0.012820249099161603,0.012695219005764494,0.9744845318950738,False,1.0,1.0,1.0,0.0,1.0,True,True,False,True,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,zero_initial,0.04,combined_all_target_free_dictionary,min_closure_delta_selector,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,0,True,6.736947567718541e-13,132,2.3374864007605686e-10,0.0,8.056654275011763e-15,28,1,stage2_translation_velocity_symmetric_broadcast_feature@1e+08,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.36153021702540244,0.9737589392122582,0.9993982691153949,0.9207905652339977,8,translation_velocity_v,0.5100579996130493,5.039323334728266e-10,4.9896846912146e-10,0.9999999989970991,False,1.0,1.0,1.0,0.0,1.0,True,True,False,True,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,zero_initial,0.04,combined_all_target_free_dictionary,closure_delta_norm_weights,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,0,True,6.736947567718541e-13,132,2.3374864007605686e-10,0.0,8.056654275011763e-15,28,28,curvature_plus_history_delta@1e+08;curvature_plus_history_delta@1e+12;normalized_curvature_plus_history_delta@1e+08;normalized_curvature_plus_history_delta@1e+12;stage2_velocity_column_broadcast_feature@1e+08;stage2_velocity_column_broadcast_feature@1e+12;stage2_velocity_shifted_column_broadcast_feature@1e+08;stage2_velocity_shifted_column_broadcast_feature@1e+12;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_symmetric_broadcast_feature@1e+08;stage2_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_row_broadcast_feature@1e+08;stage2_translation_velocity_row_broadcast_feature@1e+12;stage2_translation_velocity_column_broadcast_feature@1e+08;stage2_translation_velocity_column_broadcast_feature@1e+12;stage2_translation_velocity_symmetric_broadcast_feature@1e+08;stage2_translation_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_translation_to_angular_cross_feature@1e+08;stage2_velocity_translation_to_angular_cross_feature@1e+12;stage2_velocity_angular_to_translation_cross_feature@1e+08;stage2_velocity_angular_to_translation_cross_feature@1e+12;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+08;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+12;stage2_velocity_local_pair_cross_feature@1e+08;stage2_velocity_local_pair_cross_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.32852845358488236,0.8848707615534687,0.9601096812521234,0.7389111016465016,8,translation_velocity_v,0.5157038914207156,0.018528327347073173,0.018271334803471935,0.9632003378494549,False,0.9999999999999999,0.4423754782576429,0.32845783780111454,2.1384514965786905e-06,0.32845783780111454,True,True,False,True,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,zero_initial,0.04,combined_all_target_free_dictionary,inverse_closure_delta_norm_weights,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,0,True,6.736947567718541e-13,132,2.3374864007605686e-10,0.0,8.056654275011763e-15,28,28,curvature_plus_history_delta@1e+08;curvature_plus_history_delta@1e+12;normalized_curvature_plus_history_delta@1e+08;normalized_curvature_plus_history_delta@1e+12;stage2_velocity_column_broadcast_feature@1e+08;stage2_velocity_column_broadcast_feature@1e+12;stage2_velocity_shifted_column_broadcast_feature@1e+08;stage2_velocity_shifted_column_broadcast_feature@1e+12;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_symmetric_broadcast_feature@1e+08;stage2_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_row_broadcast_feature@1e+08;stage2_translation_velocity_row_broadcast_feature@1e+12;stage2_translation_velocity_column_broadcast_feature@1e+08;stage2_translation_velocity_column_broadcast_feature@1e+12;stage2_translation_velocity_symmetric_broadcast_feature@1e+08;stage2_translation_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_translation_to_angular_cross_feature@1e+08;stage2_velocity_translation_to_angular_cross_feature@1e+12;stage2_velocity_angular_to_translation_cross_feature@1e+08;stage2_velocity_angular_to_translation_cross_feature@1e+12;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+08;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+12;stage2_velocity_local_pair_cross_feature@1e+08;stage2_velocity_local_pair_cross_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.3615301645702855,0.9737587979276943,0.9993981848241151,0.9207902513100288,8,translation_velocity_v,0.5100581547141735,3.509462975748283e-10,3.473426668497727e-10,0.9999999993017111,False,1.0000000000000002,0.2838362348938622,0.09744274866032891,6.344089491010906e-07,0.09744274866032891,True,True,False,True,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,post_one_step,0.04,scalar_gradient,uniform_average,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,4,4,curvature_plus_history_delta@1e+08;curvature_plus_history_delta@1e+12;normalized_curvature_plus_history_delta@1e+08;normalized_curvature_plus_history_delta@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.34625293929332485,0.8988731043869601,0.9973112989800459,0.7173369484083904,8,translation_velocity_v,0.5560598303964215,2.0808607809290246e-08,2.136470948777271e-08,0.9999999578266828,False,1.0,0.5,0.25,0.25,0.25,True,True,False,False,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,post_one_step,0.04,scalar_gradient,max_closure_delta_selector,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,4,1,curvature_plus_history_delta@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.34625282167728444,0.8988727990555582,0.9973127945032739,0.7173359336016932,8,translation_velocity_v,0.5560598872625684,4.12958912515234e-08,4.228091668380863e-08,0.9999999164231917,False,1.0,1.0,1.0,0.0,1.0,True,True,False,True,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,post_one_step,0.04,scalar_gradient,min_closure_delta_selector,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,4,1,normalized_curvature_plus_history_delta@1e+08,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.34625309015747713,0.8988734960305059,0.9973079223180564,0.7173379692459386,8,translation_velocity_v,0.5560597169272057,2.6798436263831678e-14,2.705717089542437e-14,0.999999999999946,False,1.0,1.0,1.0,0.0,1.0,True,True,False,True,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,post_one_step,0.04,scalar_gradient,closure_delta_norm_weights,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,4,4,curvature_plus_history_delta@1e+08;curvature_plus_history_delta@1e+12;normalized_curvature_plus_history_delta@1e+08;normalized_curvature_plus_history_delta@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.34625282169792604,0.8988727991091439,0.9973127942879706,0.7173359338047512,8,translation_velocity_v,0.5560598872479212,4.129249261478974e-08,4.227745397482439e-08,0.9999999164300535,False,1.0,0.7070361296796921,0.4999500393441154,4.996065591509304e-05,0.4999500393441154,True,True,False,True,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,post_one_step,0.04,scalar_gradient,inverse_closure_delta_norm_weights,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,4,4,curvature_plus_history_delta@1e+08;curvature_plus_history_delta@1e+12;normalized_curvature_plus_history_delta@1e+08;normalized_curvature_plus_history_delta@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.34625308668039795,0.8988734870040036,0.9973079244097276,0.717337967683836,8,translation_velocity_v,0.5560597106449692,4.0824220168219836e-14,4.3235818842766525e-14,0.999999999999916,False,1.0,0.707036129679692,0.4999500393441154,4.996065591509305e-05,0.4999500393441154,True,True,False,True,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,post_one_step,0.04,stage2_matrix_core,uniform_average,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,8,8,stage2_velocity_column_broadcast_feature@1e+08;stage2_velocity_column_broadcast_feature@1e+12;stage2_velocity_shifted_column_broadcast_feature@1e+08;stage2_velocity_shifted_column_broadcast_feature@1e+12;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_symmetric_broadcast_feature@1e+08;stage2_velocity_symmetric_broadcast_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.22890364692847473,0.5942341807697726,0.840444865099102,0.0007139182262541355,8,angular_velocity_w,0.45383585157314765,0.028098764896734168,0.02835010945430664,0.9435511256489592,False,1.0,0.3535533905932738,0.125,0.125,0.125,True,True,False,False,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,post_one_step,0.04,stage2_matrix_core,max_closure_delta_selector,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,8,1,stage2_velocity_diagonal_plus_row_broadcast_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.30694809909169884,0.7968376854196154,0.954583509066095,0.6631217934980012,8,translation_velocity_v,0.4769551968269215,0.010707860950715367,0.010685992334412708,0.9786061467148721,False,1.0,1.0,1.0,0.0,1.0,True,True,False,True,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,post_one_step,0.04,stage2_matrix_core,min_closure_delta_selector,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,8,1,stage2_velocity_column_broadcast_feature@1e+08,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.25449119926550234,0.6606595016631893,0.8124368908749265,0.5160197152789998,8,translation_velocity_v,0.3240991729624798,0.13068123986458716,0.12257036077563212,0.7467483993597808,False,1.0,1.0,1.0,0.0,1.0,True,True,False,True,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,post_one_step,0.04,stage2_matrix_core,closure_delta_norm_weights,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,8,8,stage2_velocity_column_broadcast_feature@1e+08;stage2_velocity_column_broadcast_feature@1e+12;stage2_velocity_shifted_column_broadcast_feature@1e+08;stage2_velocity_shifted_column_broadcast_feature@1e+12;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_symmetric_broadcast_feature@1e+08;stage2_velocity_symmetric_broadcast_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.22919472990455467,0.5949898325741362,0.8541115832923687,0.0006743846183389768,8,angular_velocity_w,0.4647499571087797,0.0254173334175893,0.026209941568672682,0.948372725013738,False,1.0,0.3734530790122854,0.1790981899840304,0.06145583031097277,0.1790981899840304,True,True,False,True,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,post_one_step,0.04,stage2_matrix_core,inverse_closure_delta_norm_weights,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,8,8,stage2_velocity_column_broadcast_feature@1e+08;stage2_velocity_column_broadcast_feature@1e+12;stage2_velocity_shifted_column_broadcast_feature@1e+08;stage2_velocity_shifted_column_broadcast_feature@1e+12;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_symmetric_broadcast_feature@1e+08;stage2_velocity_symmetric_broadcast_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.22774769517087162,0.5912333284246666,0.8181234423748437,0.0008992259096870441,8,translation_velocity_v,0.45061218163018996,0.03306832340275817,0.032346723697980244,0.9345849528992617,False,1.0,0.38643694736795936,0.21765745001020123,0.07468707146029051,0.21765745001020123,True,True,False,True,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,post_one_step,0.04,stage2_translation_velocity_matrix,uniform_average,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,8,8,stage2_translation_velocity_row_broadcast_feature@1e+08;stage2_translation_velocity_row_broadcast_feature@1e+12;stage2_translation_velocity_column_broadcast_feature@1e+08;stage2_translation_velocity_column_broadcast_feature@1e+12;stage2_translation_velocity_symmetric_broadcast_feature@1e+08;stage2_translation_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.27187790125492756,0.7057954038281847,0.9645476071502704,0.0005192490687117366,8,angular_velocity_w,0.5814074106275074,0.023505924584846828,0.022385019908408837,0.9541090555067444,False,1.0,0.3535533905932738,0.125,0.125,0.125,True,True,False,False,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,post_one_step,0.04,stage2_translation_velocity_matrix,max_closure_delta_selector,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,8,1,stage2_translation_velocity_column_broadcast_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.27585177702570796,0.7161115907689214,0.9082706293179909,9.07941975035854e-05,8,angular_velocity_w,0.5047802214951117,0.020474284703283656,0.02151097155132282,0.9580147437453935,False,1.0,1.0,1.0,0.0,1.0,True,True,False,True,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,post_one_step,0.04,stage2_translation_velocity_matrix,min_closure_delta_selector,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,8,1,stage2_translation_velocity_row_broadcast_feature@1e+08,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.3279482746656786,0.851354169956555,0.991052742080156,0.6915255548813646,8,translation_velocity_v,0.4559400875220476,0.018743744073061088,0.018613959892060855,0.962642296034878,False,1.0,1.0,1.0,0.0,1.0,True,True,False,True,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,post_one_step,0.04,stage2_translation_velocity_matrix,closure_delta_norm_weights,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,8,8,stage2_translation_velocity_row_broadcast_feature@1e+08;stage2_translation_velocity_row_broadcast_feature@1e+12;stage2_translation_velocity_column_broadcast_feature@1e+08;stage2_translation_velocity_column_broadcast_feature@1e+12;stage2_translation_velocity_symmetric_broadcast_feature@1e+08;stage2_translation_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.2679025097122856,0.6954752819416203,0.9397683864604344,0.00017995010502431497,8,angular_velocity_w,0.5660360333658342,0.027755361795332712,0.026369574053853602,0.9458750641508136,False,1.0,0.5235988343488605,0.36642372189025874,0.01721936543141895,0.36642372189025874,True,True,False,True,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,post_one_step,0.04,stage2_translation_velocity_matrix,inverse_closure_delta_norm_weights,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,8,8,stage2_translation_velocity_row_broadcast_feature@1e+08;stage2_translation_velocity_row_broadcast_feature@1e+12;stage2_translation_velocity_column_broadcast_feature@1e+08;stage2_translation_velocity_column_broadcast_feature@1e+12;stage2_translation_velocity_symmetric_broadcast_feature@1e+08;stage2_translation_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.2761681339454048,0.7169328537655116,0.9640149054221743,0.004354798053701015,8,angular_velocity_w,0.5675440592105477,0.02211937666049824,0.02090330208649651,0.9569773212530052,False,1.0,0.4607985772970088,0.30793959670200677,0.014471018467531684,0.30793959670200677,True,True,False,True,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,post_one_step,0.04,stage2_translation_angular_coupled_matrix,uniform_average,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,8,8,stage2_velocity_translation_to_angular_cross_feature@1e+08;stage2_velocity_translation_to_angular_cross_feature@1e+12;stage2_velocity_angular_to_translation_cross_feature@1e+08;stage2_velocity_angular_to_translation_cross_feature@1e+12;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+08;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+12;stage2_velocity_local_pair_cross_feature@1e+08;stage2_velocity_local_pair_cross_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.3284399150326448,0.8526304690221999,0.9893631932023003,0.6396207302878509,8,translation_velocity_v,0.5233901048733006,0.0277219770666954,0.026673040086486986,0.9456049828468177,False,1.0,0.3535533905932738,0.125,0.125,0.125,True,True,False,False,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
